<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
TXT,D,20230207,000000,100.912,100.912,97.2798,98.5426,79117.64048701328,0
TXT,D,20230208,000000,99.4904,111.491,99.3329,110.546,244881.43566631572,0
TXT,D,20230209,000000,112.283,120.178,111.336,117.651,180221.27863176438,0
TXT,D,20230210,000000,117.651,121.599,113.545,114.492,160358.97296415508,0
TXT,D,20230213,000000,114.492,114.966,110.071,112.124,71817.82989988774,0
TXT,D,20230214,000000,112.915,116.546,111.966,112.124,78360.29764497849,0
TXT,D,20230215,000000,114.492,120.495,112.283,118.441,58779.76614504757,0
TXT,D,20230216,000000,122.39,122.39,117.967,120.811,48288.43626079474,0
TXT,D,20230217,000000,120.811,121.757,118.915,120.969,44375.13573986147,0
TXT,D,20230220,000000,120.969,121.599,117.651,117.651,31283.78393324113,0
TXT,D,20230221,000000,117.651,117.967,114.651,114.651,35542.91303511504,0
TXT,D,20230222,000000,114.492,116.546,113.704,115.283,75575.39880827165,0
TXT,D,20230223,000000,115.283,115.283,112.124,113.072,25470.81874190817,0
TXT,D,20230224,000000,112.756,113.387,109.124,111.336,31169.812753107235,0
TXT,D,20230227,000000,110.387,112.44,109.124,109.44,49345.93221081572,0
TXT,D,20230228,000000,110.703,111.336,109.124,110.546,56158.21149971583,0
TXT,D,20230301,000000,111.176,112.124,106.756,106.913,70072.70057965053,0
TXT,D,20230302,000000,106.913,107.386,104.544,105.019,44729.773162014746,0
TXT,D,20230303,000000,105.491,110.703,105.491,110.387,43177.024583816514,0
TXT,D,20230306,000000,110.387,115.914,110.387,115.283,66216.27689765813,0
TXT,D,20230307,000000,114.492,116.071,112.124,114.811,109599.38486539994,0
TXT,D,20230308,000000,114.811,122.39,114.337,121.599,74135.42514782042,0
TXT,D,20230309,000000,122.231,123.969,120.495,120.811,84241.77604574308,0
TXT,D,20230310,000000,120.178,123.651,116.862,120.811,60837.663703896505,0
TXT,D,20230313,000000,120.653,124.444,119.705,123.179,94322.67918016261,0
TXT,D,20230314,000000,122.39,123.179,118.757,120.969,13553.544092468674,0
TXT,D,20230315,000000,121.599,123.179,116.071,116.862,34408.095034449776,0
TXT,D,20230316,000000,118.125,119.861,113.072,114.492,38041.578907974166,0
TXT,D,20230317,000000,116.071,120.811,115.283,120.021,60301.955656816775,0
TXT,D,20230320,000000,120.021,120.021,115.283,118.915,12989.887005985873,0
TXT,D,20230321,000000,118.757,120.811,116.23,117.493,51919.418858419245,0
TXT,D,20230322,000000,117.336,117.336,114.019,114.492,10150.601731125436,0
TXT,D,20230323,000000,114.966,116.389,113.704,114.492,20359.407064929932,0
TXT,D,20230324,000000,113.861,114.337,110.703,112.756,14438.778258775834,0
TXT,D,20230327,000000,112.124,112.756,111.336,111.336,8139.478031604345,0
TXT,D,20230328,000000,111.336,115.441,111.336,114.492,29436.102301108618,0
TXT,D,20230329,000000,115.914,116.389,113.387,113.545,44328.26400452015,0
TXT,D,20230330,000000,113.545,115.283,113.545,114.177,8019.166660819871,0
TXT,D,20230331,000000,113.704,114.492,112.599,113.072,25921.700910643976,0
TXT,D,20230403,000000,113.072,117.177,112.283,113.704,28797.73319100751,0
TXT,D,20230404,000000,114.492,116.389,112.915,113.704,32022.204079337644,0
TXT,D,20230405,000000,113.704,115.125,112.124,112.283,19315.83125904744,0
TXT,D,20230406,000000,112.283,114.811,109.754,110.229,14598.31616073807,0
TXT,D,20230411,000000,110.546,111.336,105.65,107.386,38107.48209037983,0
TXT,D,20230412,000000,106.756,110.071,106.756,108.491,64566.19606161653,0
TXT,D,20230413,000000,108.491,111.176,108.176,109.281,78964.4101503638,0
TXT,D,20230414,000000,111.336,113.072,109.915,110.229,41649.72376912145,0
TXT,D,20230417,000000,110.229,114.019,108.335,109.124,36279.919416572484,0
TXT,D,20230418,000000,108.808,110.703,107.229,107.229,17837.903455593598,0
TXT,D,20230419,000000,107.386,108.651,103.281,105.333,40275.653291075876,0
TXT,D,20230420,000000,104.702,107.86,104.386,105.019,73298.36773036756,0
TXT,D,20230421,000000,104.859,107.544,104.859,106.913,36443.37235907367,0
TXT,D,20230424,000000,107.386,108.651,105.966,107.86,18637.006730043842,0
TXT,D,20230425,000000,107.544,110.071,106.598,108.967,37184.18502994398,0
TXT,D,20230426,000000,108.491,108.808,106.756,107.703,14455.199678814211,0
TXT,D,20230427,000000,107.229,110.071,107.229,109.44,28815.45962455887,0
TXT,D,20230428,000000,109.754,111.336,109.281,109.598,10454.550253411908,0
TXT,D,20230502,000000,110.229,113.545,109.124,110.862,132061.92995762892,0
TXT,D,20230504,000000,111.491,112.756,109.124,111.966,67862.76894653901,0
TXT,D,20230505,000000,111.966,112.756,109.915,109.915,13107.664475532636,0
TXT,D,20230508,000000,109.915,112.283,109.754,112.124,41106.403143215975,0
TXT,D,20230509,000000,112.44,113.387,110.862,111.176,24552.632984398177,0
TXT,D,20230510,000000,111.176,115.283,111.176,113.387,112869.53122668451,0
TXT,D,20230511,000000,113.704,119.387,113.704,117.021,40804.94502171678,0
TXT,D,20230512,000000,118.285,118.285,113.704,116.389,20767.223787737286,0
TXT,D,20230515,000000,115.914,116.862,114.177,115.441,9720.001647403913,0
TXT,D,20230516,000000,113.861,117.493,113.861,116.546,4894.822934273399,0
TXT,D,20230517,000000,116.546,117.651,112.283,113.387,11367.646458221265,0
TXT,D,20230518,000000,113.545,114.966,110.546,111.336,14614.737580776447,0
TXT,D,20230519,000000,111.019,114.966,110.387,111.176,59074.80795010793,0
TXT,D,20230522,000000,111.176,116.862,111.019,114.811,34149.81111000512,0
TXT,D,20230523,000000,116.23,116.705,114.177,114.651,10593.860445922897,0
TXT,D,20230524,000000,114.651,115.441,111.491,112.124,10169.589677739346,0
TXT,D,20230525,000000,112.283,112.283,104.702,106.281,34086.517954625415,0
TXT,D,20230526,000000,105.806,110.071,105.806,108.967,21775.346726517062,0
TXT,D,20230529,000000,109.124,109.754,107.071,108.335,17913.92049272489,0
TXT,D,20230530,000000,108.967,112.124,106.756,109.598,17306.001697926728,0
TXT,D,20230531,000000,109.44,109.44,103.597,104.229,94446.76421502212,0
TXT,D,20230601,000000,105.019,109.915,104.702,109.915,18306.51205788077,0
TXT,D,20230602,000000,109.915,109.915,105.806,107.544,121948.07523200658,0
TXT,D,20230605,000000,108.019,108.491,106.598,108.491,21691.717110560036,0
TXT,D,20230606,000000,107.86,107.86,103.122,103.122,108893.59005712802,0
TXT,D,20230607,000000,102.966,104.229,98.8576,103.597,52689.37683107953,0
TXT,D,20230609,000000,102.649,105.966,102.49,104.702,44030.612172433815,0
TXT,D,20230612,000000,104.702,105.806,104.229,105.491,19526.04718576387,0
TXT,D,20230613,000000,105.806,105.966,98.3851,98.701,65471.657937374934,0
TXT,D,20230614,000000,100.281,105.491,99.9648,105.176,47866.699393848896,0
TXT,D,20230615,000000,105.019,105.176,102.175,103.914,121883.91206761824,0
TXT,D,20230616,000000,104.229,106.439,100.596,101.859,50711.19384764867,0
TXT,D,20230619,000000,101.859,101.859,97.4382,98.8576,25030.050427897982,0
TXT,D,20230620,000000,98.701,98.701,95.7002,96.3328,27841.59329049491,0
TXT,D,20230621,000000,96.3328,99.3329,95.8592,98.0701,35268.09893950592,0
TXT,D,20230622,000000,98.0701,98.701,96.49,98.2266,18417.981962114776,0
TXT,D,20230623,000000,98.2266,98.2266,94.9112,95.3839,25819.039847622607,0
TXT,D,20230626,000000,96.0165,96.0165,93.1724,93.9632,36445.873634973555,0
TXT,D,20230627,000000,94.7522,97.5957,93.3314,96.49,30750.68591318736,0
TXT,D,20230628,000000,96.49,99.4904,96.49,97.4382,20955.90699148949,0
TXT,D,20230629,000000,97.9117,100.122,96.6472,99.6479,13756.147440359367,0
TXT,D,20230630,000000,100.281,102.649,97.7542,101.702,30536.554945931977,0
TXT,D,20230703,000000,101.702,102.175,96.9636,98.3851,97738.33454814482,0
TXT,D,20230704,000000,100.912,103.122,99.8073,101.229,180350.6924718019,0
TXT,D,20230705,000000,101.229,108.019,99.8073,107.703,37714.89052522396,0
TXT,D,20230706,000000,107.071,111.336,104.544,108.651,55209.57542690289,0
TXT,D,20230707,000000,109.124,111.176,108.967,110.703,17865.743743870575,0
TXT,D,20230710,000000,110.703,115.125,110.229,114.337,40645.40711975455,0
TXT,D,20230711,000000,114.651,118.441,114.019,116.862,69785.16260228981,0
TXT,D,20230712,000000,116.862,118.285,114.651,118.285,29774.209552097436,0
TXT,D,20230713,000000,118.441,118.915,116.23,117.021,28260.82888154087,0
TXT,D,20230714,000000,117.336,121.599,117.336,120.337,39534.73186907949,0
TXT,D,20230717,000000,120.178,120.178,113.072,113.072,54696.70511630036,0
TXT,D,20230718,000000,112.915,114.811,112.599,112.599,19627.40323527226,0
TXT,D,20230719,000000,113.704,115.441,113.704,113.704,13785.292742149333,0
TXT,D,20230720,000000,113.704,116.071,111.336,114.966,22465.48137263319,0
TXT,D,20230721,000000,114.651,116.23,113.545,115.125,6734.97898848104,0
TXT,D,20230724,000000,116.071,117.493,113.23,114.019,11247.258961648537,0
TXT,D,20230725,000000,114.019,117.809,114.019,117.493,19822.394004337213,0
TXT,D,20230726,000000,117.651,118.125,115.125,115.283,8073.618349649109,0
TXT,D,20230727,000000,116.239,117.037,114.805,116.878,11476.832588807552,0
TXT,D,20230728,000000,117.037,117.196,114.805,114.963,26944.940255949146,0
TXT,D,20230731,000000,114.963,119.428,114.805,117.834,22551.177259985772,0
TXT,D,20230801,000000,119.588,123.255,118.314,122.458,31401.561402787895,0
TXT,D,20230802,000000,122.935,122.935,117.674,117.993,14127.206282551017,0
TXT,D,20230803,000000,119.109,119.428,114.963,117.355,10724.318296770818,0
TXT,D,20230804,000000,117.993,118.314,113.529,113.689,28463.975985061974,0
TXT,D,20230807,000000,114.644,114.644,109.543,112.891,18089.553561347253,0
TXT,D,20230808,000000,110.181,112.253,108.745,109.223,77176.2153841981,0
TXT,D,20230809,000000,109.543,113.051,106.991,109.064,16491.564514698923,0
TXT,D,20230810,000000,109.223,111.455,106.833,107.151,11624.842871405102,0
TXT,D,20230811,000000,107.471,110.978,106.833,110.978,12961.937966582807,0
TXT,D,20230814,000000,110.818,111.616,109.223,111.616,19549.537428997577,0
TXT,D,20230816,000000,111.616,111.616,108.905,111.616,69222.59302706784,0
TXT,D,20230817,000000,111.297,111.616,107.79,108.586,24945.550802932303,0
TXT,D,20230818,000000,107.629,111.616,105.397,108.267,25467.338705873546,0
TXT,D,20230821,000000,111.136,111.616,108.745,110.181,10872.328579368368,0
TXT,D,20230822,000000,109.223,111.616,108.745,110.181,11521.964306131566,0
TXT,D,20230823,000000,111.136,111.455,106.353,107.151,27057.82392482222,0
TXT,D,20230824,000000,108.782,111.066,107.151,108.618,7276.9075999726665,0
TXT,D,20230825,000000,107.641,109.76,106.825,108.456,17055.43910343389,0
TXT,D,20230828,000000,108.456,113.023,108.456,111.88,7821.391862927218,0
TXT,D,20230829,000000,111.88,111.88,108.782,110.249,7690.172754196726,0
TXT,D,20230830,000000,110.576,112.859,109.272,110.088,23507.099658246203,0
TXT,D,20230831,000000,110.088,111.228,108.944,109.107,29292.768316932594,0
TXT,D,20230901,000000,109.272,113.838,109.272,112.696,18083.13724490842,0
TXT,D,20230904,000000,112.696,113.838,111.066,111.717,20200.95667422852,0
TXT,D,20230905,000000,113.185,113.185,111.228,111.717,20521.01123828773,0
TXT,D,20230906,000000,111.717,114.165,109.76,112.369,22056.359636312853,0
TXT,D,20230907,000000,113.674,113.674,109.433,112.532,42142.04011689449,0
TXT,D,20230908,000000,111.066,114.165,111.066,113.349,11248.890228539765,0
TXT,D,20230911,000000,113.349,113.838,112.043,113.023,20751.56362558149,0
TXT,D,20230912,000000,113.023,114.98,112.532,112.532,142862.00428882844,0
TXT,D,20230913,000000,112.532,119.219,112.532,118.731,444610.4912946622,0
TXT,D,20230914,000000,118.892,120.199,114.165,114.165,36469.1463759551,0
TXT,D,20230915,000000,115.632,117.099,114.98,115.796,21045.84417275927,0
TXT,D,20230918,000000,116.612,118.077,115.796,116.612,42734.40750066293,0
TXT,D,20230919,000000,116.773,118.403,114.98,115.796,33855.85681620558,0
TXT,D,20230920,000000,116.937,120.523,116.612,119.546,32983.9990384065,0
TXT,D,20230921,000000,119.708,121.503,118.241,120.523,21893.232947189907,0
TXT,D,20230922,000000,119.056,121.503,118.567,121.176,19869.80949530895,0
TXT,D,20230925,000000,121.176,121.503,119.872,120.523,28836.55734301877,0
TXT,D,20230926,000000,120.523,120.688,116.937,118.241,16828.584254426918,0
TXT,D,20230927,000000,116.937,119.383,114.165,114.165,23478.824365464898,0
TXT,D,20230928,000000,116.122,118.077,114.327,118.077,9099.206719277649,0
TXT,D,20230929,000000,117.588,119.546,115.957,118.567,25399.260500946242,0
TXT,D,20231002,000000,119.546,119.546,114.165,114.165,18942.706145460237,0
TXT,D,20231003,000000,113.349,113.349,107.966,108.129,49041.21155553408,0
TXT,D,20231004,000000,107.966,108.782,104.705,107.641,38014.282375327595,0
TXT,D,20231005,000000,107.641,107.641,104.214,106.825,35543.23928849328,0
TXT,D,20231006,000000,107.641,108.129,102.095,104.705,32000.453854121253,0
TXT,D,20231009,000000,103.074,106.825,102.095,104.705,10459.183051383,0
TXT,D,20231010,000000,106.662,106.662,103.074,103.237,15907.570967638794,0
TXT,D,20231011,000000,104.378,104.705,100.79,103.074,39837.82125746991,0
TXT,D,20231012,000000,103.564,103.889,98.9966,99.1599,20830.08193861266,0
TXT,D,20231013,000000,99.4846,100.79,96.3871,96.7135,32224.91617835442,0
TXT,D,20231016,000000,97.8543,97.8543,94.2666,95.4086,61621.976825199614,0
TXT,D,20231017,000000,97.0408,97.0408,94.7558,95.4086,50265.09672846046,0
TXT,D,20231018,000000,95.4086,96.7135,95.0822,95.4086,32764.430514847027,0
TXT,D,20231019,000000,95.7342,97.5287,94.7558,95.7342,36624.877988504464,0
TXT,D,20231020,000000,95.7342,95.7342,92.1462,92.3099,20610.51341505318,0
TXT,D,20231023,000000,93.7774,93.7774,90.5154,92.1462,27854.3171722465,0
TXT,D,20231024,000000,92.3099,96.7135,92.3099,95.0822,36537.76833651281,0
TXT,D,20231025,000000,96.2243,100.79,95.7342,96.7135,37664.756256100176,0
TXT,D,20231026,000000,95.4086,99.3232,95.245,96.0606,39336.26106397991,0
TXT,D,20231027,000000,96.0606,96.0606,92.3099,92.4726,27081.74917256025,0
TXT,D,20231030,000000,94.593,94.9186,92.6354,93.6147,6554.615245874108,0
TXT,D,20231031,000000,93.7774,94.7558,92.3099,92.4726,49266.87014215415,0
TXT,D,20231102,000000,93.6147,97.8543,93.1237,97.0408,22274.623146359343,0
TXT,D,20231103,000000,97.691,98.5066,96.2243,96.7135,16296.356243381804,0
TXT,D,20231106,000000,97.691,99.9745,97.0408,99.4846,39653.92310326531,0
TXT,D,20231107,000000,99.4846,102.421,98.5066,102.421,12936.272700827465,0
TXT,D,20231108,000000,102.584,102.584,99.9745,101.116,31530.757740573263,0
TXT,D,20231109,000000,100.464,104.053,100.464,101.931,59475.88210309821,0
TXT,D,20231110,000000,102.584,102.584,95.5715,97.3644,34066.834000804585,0
TXT,D,20231113,000000,98.3443,99.3232,95.7342,96.2243,24091.96321431499,0
TXT,D,20231114,000000,97.5287,100.138,95.4086,98.9966,46071.10955110965,0
TXT,D,20231115,000000,100.464,103.889,98.181,99.4846,33518.61957422542,0
TXT,D,20231116,000000,100.3,100.3,96.3871,97.691,25740.195281213186,0
TXT,D,20231117,000000,98.3443,98.3443,95.8978,96.2243,17836.598442080613,0
TXT,D,20231120,000000,96.2243,96.2243,93.2882,93.2882,25270.4991676652,0
TXT,D,20231121,000000,93.6147,93.9393,92.7981,92.9618,22906.140935517295,0
TXT,D,20231122,000000,93.1237,93.451,92.1462,92.6354,21624.726416893547,0
TXT,D,20231123,000000,92.6354,95.0822,91.1672,91.8196,17146.246293712327,0
TXT,D,20231124,000000,92.3099,93.9393,91.9825,92.9618,9072.225564896715,0
TXT,D,20231127,000000,93.7774,93.7774,90.0261,91.8196,20092.966806029133,0
TXT,D,20231128,000000,91.8196,93.2882,90.6795,92.6354,18354.145051104664,0
TXT,D,20231129,000000,92.9618,93.7774,91.1672,92.6354,21749.790211887805,0
TXT,D,20231130,000000,92.4726,94.593,90.0261,90.0261,24513.808832386916,0
TXT,D,20231201,000000,90.0261,91.3311,87.9063,90.8408,41022.44727388071,0
TXT,D,20231204,000000,91.3311,94.2666,91.3311,92.9618,40823.758966528956,0
TXT,D,20231205,000000,93.6147,97.3644,93.2882,95.7342,31281.82641297165,0
TXT,D,20231206,000000,95.7342,95.7342,91.6565,91.8196,26978.761856160636,0
TXT,D,20231207,000000,94.2666,94.2666,90.0261,91.3311,19208.82015098279,0
TXT,D,20231208,000000,91.6565,94.593,91.4943,93.6147,26965.276716526474,0
TXT,D,20231211,000000,93.9393,96.7135,93.7774,94.4293,23673.81513452985,0
TXT,D,20231212,000000,95.245,96.0606,92.9618,93.9393,16464.376733178433,0
TXT,D,20231213,000000,93.9393,95.245,91.4943,91.6565,45302.239089710194,0
TXT,D,20231214,000000,92.9618,92.9618,91.6565,92.1462,22151.951876138894,0
TXT,D,20231215,000000,92.9618,92.9618,88.2319,90.0261,106600.57256368989,0
TXT,D,20231218,000000,91.3311,95.4086,91.1672,93.7774,49518.30274565564,0
TXT,D,20231219,000000,93.9393,96.0606,93.7774,95.0822,37640.28725273173,0
TXT,D,20231220,000000,95.5715,97.691,94.9186,97.0408,65310.706270773626,0
TXT,D,20231221,000000,97.691,97.8543,93.9393,96.7135,85937.20610136086,0
TXT,D,20231222,000000,96.7135,98.6699,95.5715,98.0186,29833.587666938183,0
TXT,D,20231227,000000,98.3443,99.8112,96.5488,97.0408,67395.46535776481,0
TXT,D,20231228,000000,97.3644,97.8543,96.2243,96.2243,22192.407295041383,0
TXT,D,20231229,000000,97.0408,97.3644,94.2666,94.4293,24622.9949629732,0
TXT,D,20240102,000000,95.0822,97.5287,94.4293,97.0408,21395.370291986692,0
TXT,D,20240103,000000,97.8543,97.8543,90.6795,91.3311,87353.58076745232,0
TXT,D,20240104,000000,92.1462,92.1462,85.4599,86.4382,119336.9606947787,0
TXT,D,20240105,000000,86.4382,86.4382,83.7888,84.7826,85950.47373874286,0
TXT,D,20240108,000000,84.6164,84.9478,83.6233,84.451,89364.93284433818,0
TXT,D,20240109,000000,84.451,87.2665,83.6233,84.451,34818.41303315701,0
TXT,D,20240110,000000,84.451,85.1132,82.9608,84.7826,43105.03133835026,0
TXT,D,20240111,000000,85.61,86.7696,83.6233,84.451,66533.93893694354,0
TXT,D,20240112,000000,83.9544,84.2856,82.2158,82.9608,43315.247265066675,0
TXT,D,20240115,000000,83.1265,83.6233,81.4705,82.7952,54303.787297766234,0
TXT,D,20240116,000000,82.7952,82.7952,81.1393,81.8017,45335.84318766951,0
TXT,D,20240117,000000,81.8017,81.8017,77.1653,77.9104,60279.98792934822,0
TXT,D,20240118,000000,77.8276,78.6556,77.1653,77.7447,134700.23227637727,0
TXT,D,20240119,000000,77.6619,78.2415,75.0953,75.9232,86624.51321819884,0
TXT,D,20240122,000000,76.3373,80.0631,76.3373,77.9104,131501.86165830682,0
TXT,D,20240123,000000,77.9931,79.8147,75.9232,77.9104,76239.86818863243,0
TXT,D,20240124,000000,78.2415,78.4071,76.7512,77.8276,42117.136109021725,0
TXT,D,20240125,000000,78.4071,80.8083,77.9104,78.6556,67422.87064153748,0
TXT,D,20240126,000000,80.1459,80.1459,77.8276,78.4899,24669.214191558032,0
TXT,D,20240129,000000,78.6556,79.3179,77.8276,78.3244,13619.121021496097,0
TXT,D,20240130,000000,78.6556,81.1393,77.4963,80.7254,57765.33564095504,0
TXT,D,20240131,000000,81.5534,81.8017,80.0631,80.3114,63516.856446051686,0
TXT,D,20240201,000000,80.3114,80.6426,77.9104,79.0695,51614.0456963811,0
TXT,D,20240202,000000,79.0695,80.7254,78.5727,79.8147,51065.72251867586,0
TXT,D,20240205,000000,79.9801,81.1393,79.649,80.3114,69361.35946394844,0
TXT,D,20240206,000000,80.3942,80.8083,79.8975,80.3942,53838.76748263977,0
TXT,D,20240207,000000,81.0565,81.0565,79.649,79.8975,43073.71101403865,0
TXT,D,20240208,000000,81.0565,82.6296,79.9801,80.891,70752.83012216711,0
TXT,D,20240209,000000,81.1393,84.6164,80.6426,83.6233,51310.847556864595,0
TXT,D,20240212,000000,84.2856,85.7761,81.9673,82.6296,62025.226000711526,0
TXT,D,20240213,000000,82.7952,83.7888,79.649,80.891,47402.44083660501,0
TXT,D,20240214,000000,81.8017,83.1265,80.0631,82.5468,47386.67192332313,0
TXT,D,20240215,000000,82.6296,83.4576,81.0565,81.5534,25594.360021137272,0
TXT,D,20240216,000000,81.5534,81.9673,79.9801,80.2286,55244.70204062735,0
TXT,D,20240219,000000,80.3114,83.7888,79.9801,83.292,36636.0793544909,0
TXT,D,20240220,000000,84.451,84.451,81.4705,81.8845,45775.52399041888,0
TXT,D,20240221,000000,82.1329,82.6296,80.5599,80.7254,33904.033565059886,0
TXT,D,20240222,000000,81.1393,82.6296,80.3942,81.9673,66756.22623865506,0
TXT,D,20240223,000000,81.9673,81.9673,78.7383,78.821,57788.282128558334,0
TXT,D,20240226,000000,79.4835,79.649,77.9104,79.2351,62292.21001524274,0
TXT,D,20240227,000000,79.8147,79.8975,78.4071,78.4071,65901.00738314651,0
TXT,D,20240228,000000,78.821,79.1521,74.4329,75.7577,99434.41711051908,0
TXT,D,20240229,000000,78.6556,82.9608,77.8276,79.1521,184347.29635531397,0
TXT,D,20240301,000000,79.8975,79.8975,70.9555,73.1911,591792.0903114661,0
TXT,D,20240304,000000,73.6877,77.4135,73.6877,75.6748,167241.8317338824,0
TXT,D,20240305,000000,76.1716,76.2544,73.3567,74.1018,86182.43989067568,0
TXT,D,20240306,000000,73.8534,75.0953,73.1082,73.6877,83926.28902897933,0
TXT,D,20240307,000000,73.6877,74.4329,73.0253,74.1845,36370.40035347267,0
TXT,D,20240308,000000,73.8534,74.2673,72.5287,74.1018,27869.86858327622,0
TXT,D,20240311,000000,74.5158,75.0953,73.605,74.1018,60941.84728268303,0
TXT,D,20240312,000000,74.019,74.3502,72.8599,73.6877,115045.64125958453,0
TXT,D,20240313,000000,73.6877,77.1653,73.4393,75.9232,62547.01390365277,0
TXT,D,20240314,000000,75.6748,76.5856,73.6877,75.1781,67059.31562704548,0
TXT,D,20240315,000000,75.0953,75.0953,72.1146,73.4393,86437.24377908572,0
TXT,D,20240318,000000,74.019,74.019,72.1146,72.6943,72930.4626708323,0
TXT,D,20240319,000000,72.363,73.605,72.1146,73.605,80471.91826011192,0
TXT,D,20240320,000000,73.8534,74.1018,72.1146,72.8599,77883.64145936127,0
TXT,D,20240321,000000,72.8599,74.5158,72.5287,73.1911,109872.35019186567,0
TXT,D,20240322,000000,73.6877,74.019,72.1975,72.5287,35822.07717576743,0
TXT,D,20240325,000000,73.5222,75.8404,72.7769,75.5094,40148.414473559984,0
TXT,D,20240326,000000,75.5919,75.7577,72.9426,73.1911,33187.7986486841,0
TXT,D,20240327,000000,73.0253,73.9361,72.363,72.8599,60747.40026924848,0
TXT,D,20240328,000000,73.5222,74.7641,72.7769,74.5158,42474.601060453126,0
TXT,D,20240402,000000,74.9296,76.1716,74.3502,74.5986,39769.09054578611,0
TXT,D,20240403,000000,76.0888,77.9931,73.605,76.9996,84387.61130581901,0
TXT,D,20240404,000000,78.821,82.5468,77.4963,81.9673,188163.37336952996,0
TXT,D,20240405,000000,81.9673,82.2984,78.6556,81.8017,124662.50333901231,0
TXT,D,20240408,000000,82.5468,82.6296,78.0759,78.0759,57471.81635165983,0
TXT,D,20240409,000000,79.2351,80.3114,76.6685,77.1653,109170.90542863702,0
TXT,D,20240410,000000,78.6556,81.4705,78.3244,80.8083,65509.72083150362,0
TXT,D,20240411,000000,81.5534,81.9673,78.2415,78.4899,47797.3161754086,0
TXT,D,20240412,000000,79.649,80.477,76.5856,76.6685,44142.51708117216,0
TXT,D,20240415,000000,76.9996,77.7447,75.8404,76.7512,47420.49352353461,0
TXT,D,20240416,000000,76.3373,76.5028,74.9296,75.5919,36168.66701459063,0
TXT,D,20240417,000000,75.6748,77.3308,75.6748,75.9232,25536.39567093559,0
TXT,D,20240418,000000,76.1716,77.3308,75.2609,76.1716,38643.40763971174,0
TXT,D,20240419,000000,76.0061,76.8339,74.9296,75.1781,41380.34722981644,0
TXT,D,20240422,000000,74.847,76.2544,74.6812,75.1781,53606.910081833026,0
TXT,D,20240423,000000,75.3435,76.8339,74.6812,76.2544,46996.58163406714,0
TXT,D,20240424,000000,76.42,76.5856,74.5158,74.5986,50099.46876343764,0
TXT,D,20240425,000000,74.5986,75.5094,73.9361,74.1018,30321.771471920107,0
TXT,D,20240426,000000,74.5158,76.0061,74.5158,74.7641,16462.201710656795,0
TXT,D,20240429,000000,74.847,76.8339,74.7641,75.3435,54666.14604987132,0
TXT,D,20240430,000000,76.1716,76.1716,74.1845,74.5158,99056.2894451321,0
TXT,D,20240502,000000,74.9296,74.9296,73.6877,73.6877,26883.16961633459,0
TXT,D,20240506,000000,74.1018,74.5158,73.6877,74.2673,38515.40756431327,0
TXT,D,20240507,000000,73.6877,76.0061,73.0253,74.6812,166083.63224110947,0
TXT,D,20240508,000000,75.3435,76.9168,74.7641,76.5856,41626.77728151816,0
TXT,D,20240509,000000,76.6685,76.9168,75.5094,76.5028,26930.25885392808,0
TXT,D,20240510,000000,76.1716,76.42,74.5158,74.6812,36247.18532762182,0
TXT,D,20240513,000000,74.5986,78.2415,74.5986,77.5791,37811.24402293257,0
TXT,D,20240514,000000,77.7447,79.4835,76.0061,76.42,33098.40522304473,0
TXT,D,20240515,000000,76.42,76.9996,75.5094,76.42,29029.373089562087,0
TXT,D,20240516,000000,76.5856,77.9104,75.9232,76.0061,58027.425854812565,0
TXT,D,20240517,000000,76.1716,77.2478,75.6748,76.3373,30853.129473956564,0
TXT,D,20240520,000000,76.5028,78.2415,76.5028,76.7512,42532.56541065481,0
TXT,D,20240521,000000,76.9168,78.1587,76.2544,76.2544,38678.534253436206,0
TXT,D,20240522,000000,76.5028,76.5028,75.0125,75.0953,36029.791826583976,0
TXT,D,20240523,000000,75.5094,75.5919,74.2673,74.2673,27189.956543011802,0
TXT,D,20240524,000000,74.2673,74.7641,73.3567,73.8534,37925.97646094904,0
TXT,D,20240527,000000,73.0253,74.6812,70.79,73.3567,65012.07567855257,0
TXT,D,20240528,000000,73.2737,73.3567,69.9619,70.4587,91205.65440440144,0
TXT,D,20240529,000000,70.2932,71.2867,68.8028,70.6244,128200.17747045851,0
TXT,D,20240531,000000,70.376,70.5416,69.3825,69.548,152987.8216383198,0
TXT,D,20240603,000000,69.9619,71.7834,68.7202,69.4652,125381.34828241407,0
TXT,D,20240604,000000,69.3825,70.2932,68.1405,68.2233,49233.48354644697,0
TXT,D,20240605,000000,68.7202,69.3825,67.9748,69.0513,49849.44992457521,0
TXT,D,20240606,000000,69.0513,70.8727,68.9684,70.2932,73120.12463471922,0
TXT,D,20240607,000000,70.2932,71.0384,69.3825,70.5416,80808.93799983994,0
TXT,D,20240610,000000,70.6244,71.4523,69.8792,70.5416,90506.38466369444,0
TXT,D,20240611,000000,70.5416,70.8727,63.09,66.4019,365959.50188966666,0
TXT,D,20240612,000000,66.5674,68.2233,66.0706,67.0641,199123.31185606995,0
TXT,D,20240613,000000,66.4019,67.8922,64.9116,64.9943,70256.38123160297,0
TXT,D,20240614,000000,64.5803,66.0706,63.9178,64.5803,106809.15722351508,0
TXT,D,20240617,000000,64.5803,66.2362,64.0837,65.4082,105422.68911709616,0
